Mov Alm -> Referencia;Número de Serie;Mov Alm -> Fecha;Mov Alm -> Salidas;Mov Alm -> Entradas;Mov Alm -> Cantidad con signo
PH 9465;242104510943;27-Abr-2022;10;0;-10
PH 9465;242104510944;27-Abr-2022;10;0;-10
PH 9465;242104510965;27-Abr-2022;10;0;-10
PH 9465;242104510966;27-Abr-2022;10;0;-10
PH 9465;242104510967;27-Abr-2022;10;0;-10
PH 9465;242104510968;27-Abr-2022;10;0;-10
PH 9465;242104510961;29-Abr-2022;4;0;-4
PH 9465;242104510962;29-Abr-2022;4;0;-4
PH 9465;242104510963;29-Abr-2022;4;0;-4
PH 9465;242104510964;29-Abr-2022;4;0;-4
PH 9465;242104510928;5-May-2022;5;0;-5
PH 9465;242112500479;5-May-2022;5;0;-5
PH 9465;242112500480;5-May-2022;5;0;-5
PH 9465;242112500481;5-May-2022;5;0;-5
PH 9465;242112500482;5-May-2022;5;0;-5
PH 9465;242104510947;5-May-2022;2;0;-2
PH 9465;242112500542;5-May-2022;2;0;-2
PH 9465;242112500483;11-May-2022;10;0;-10
PH 9465;242112500484;11-May-2022;10;0;-10
PH 9465;242112500485;11-May-2022;10;0;-10
PH 9465;242112500486;11-May-2022;10;0;-10
PH 9465;242112500491;11-May-2022;10;0;-10
PH 9465;242112500492;11-May-2022;10;0;-10
PH 9465;242112500493;11-May-2022;10;0;-10
PH 9465;242112500494;11-May-2022;10;0;-10
PH 9465;242112500539;11-May-2022;10;0;-10
PH 9465;242112500541;11-May-2022;10;0;-10
PH 9465;242112500547;23-May-2022;1;0;-1
PH 9465;242112500549;24-May-2022;2;0;-2
PH 9465;242112500550;24-May-2022;2;0;-2
PH 9465;242112500543;26-May-2022;1;0;-1
PH 9465;242112500546;27-May-2022;1;0;-1
PH 9465;242112500499;31-May-2022;5;0;-5
PH 9465;242112500500;31-May-2022;5;0;-5
PH 9465;242112500501;31-May-2022;5;0;-5
PH 9465;242112500502;31-May-2022;5;0;-5
PH 9465;242112500544;31-May-2022;5;0;-5
PH 9465;242112500497;1-Jun-2022;2;0;-2
PH 9465;242112500498;1-Jun-2022;2;0;-2
PH 9465;242112500495;1-Jun-2022;1;0;-1
PH 9465;242112500496;2-Jun-2022;1;0;-1
PH 9465;242112500435;13-Jun-2022;3;0;-3
PH 9465;242112500436;13-Jun-2022;3;0;-3
PH 9465;242112500438;13-Jun-2022;3;0;-3
PH 9465;242112500469;22-Jun-2022;5;0;-5
PH 9465;242112500487;22-Jun-2022;5;0;-5
PH 9465;242112500488;22-Jun-2022;5;0;-5
PH 9465;242112500489;22-Jun-2022;5;0;-5
PH 9465;242112500490;22-Jun-2022;5;0;-5
PH 9465;242112500392;14-Jul-2022;2;0;-2
PH 9465;242112500394;14-Jul-2022;2;0;-2
PH 9465;242112500351;18-Jul-2022;10;0;-10
PH 9465;242112500352;18-Jul-2022;10;0;-10
PH 9465;242112500353;18-Jul-2022;10;0;-10
PH 9465;242112500354;18-Jul-2022;10;0;-10
PH 9465;242112500363;18-Jul-2022;10;0;-10
PH 9465;242112500365;18-Jul-2022;10;0;-10
PH 9465;242112500459;18-Jul-2022;10;0;-10
PH 9465;242112500460;18-Jul-2022;10;0;-10
PH 9465;242112500461;18-Jul-2022;10;0;-10
PH 9465;242112500462;18-Jul-2022;10;0;-10
PH 9465;242112500364;20-Jul-2022;2;0;-2
PH 9465;242112500366;20-Jul-2022;2;0;-2
PH 9465;242112500407;22-Ago-2022;2;0;-2
PH 9465;242112500409;22-Ago-2022;2;0;-2
PH 9465;242112500380;22-Ago-2022;3;0;-3
PH 9465;242112500381;22-Ago-2022;3;0;-3
PH 9465;242112500382;22-Ago-2022;3;0;-3
PH 9465;242112500395;31-Ago-2022;10;0;-10
PH 9465;242112500396;31-Ago-2022;10;0;-10
PH 9465;242112500397;31-Ago-2022;10;0;-10
PH 9465;242112500398;31-Ago-2022;10;0;-10
PH 9465;242112500408;31-Ago-2022;10;0;-10
PH 9465;242112500410;31-Ago-2022;10;0;-10
PH 9465;242112500515;31-Ago-2022;10;0;-10
PH 9465;242112500516;31-Ago-2022;10;0;-10
PH 9465;242112500517;31-Ago-2022;10;0;-10
PH 9465;242112500518;31-Ago-2022;10;0;-10
PH 9465;242112500375;31-Ago-2022;2;0;-2
PH 9465;242112500378;31-Ago-2022;2;0;-2
PH 9465;242112500383;1-Sep-2022;4;0;-4
PH 9465;242112500384;1-Sep-2022;4;0;-4
PH 9465;242112500385;1-Sep-2022;4;0;-4
PH 9465;242112500386;1-Sep-2022;4;0;-4
PH 9465;242112500376;13-Sep-2022;2;0;-2
PH 9465;242112500573;13-Sep-2022;2;0;-2
PH 9465;242112500571;13-Sep-2022;2;0;-2
PH 9465;242112500574;13-Sep-2022;2;0;-2
PH 9465;242112500523;20-Sep-2022;2;0;-2
PH 9465;242112500524;20-Sep-2022;2;0;-2
PH 9465;242112500591;22-Sep-2022;4;0;-4
PH 9465;242112500592;22-Sep-2022;4;0;-4
PH 9465;242112500593;22-Sep-2022;4;0;-4
PH 9465;242112500594;22-Sep-2022;4;0;-4
PH 9465;242112500525;26-Sep-2022;1;0;-1
PH 9465;242112500528;28-Sep-2022;3;0;-3
PH 9465;242112500529;28-Sep-2022;3;0;-3
PH 9465;242112500530;28-Sep-2022;3;0;-3
PH 9465;242112500575;30-Sep-2022;4;0;-4
PH 9465;242112500576;30-Sep-2022;4;0;-4
PH 9465;242112500577;30-Sep-2022;4;0;-4
PH 9465;242112500578;30-Sep-2022;4;0;-4
PH 9465;242112500582;19-Ene-2023;4;0;-4
PH 9465;242112500581;19-Ene-2023;4;0;-4
PH 9465;242112500580;19-Ene-2023;4;0;-4
PH 9465;242112500579;19-Ene-2023;4;0;-4
PH 9465;242112500526;6-Oct-2022;2;0;-2
PH 9465;242112500527;6-Oct-2022;2;0;-2
PH 9465;242206526677;7-Oct-2022;4;0;-4
PH 9465;242206526678;7-Oct-2022;4;0;-4
PH 9465;242206526679;7-Oct-2022;4;0;-4
PH 9465;242206526680;7-Oct-2022;4;0;-4
PH 9465;242206526605;13-Oct-2022;4;0;-4
PH 9465;242206526606;13-Oct-2022;4;0;-4
PH 9465;242206526607;13-Oct-2022;4;0;-4
PH 9465;242206526608;13-Oct-2022;4;0;-4
PH 9465;242206526573;14-Oct-2022;5;0;-5
PH 9465;242206526574;14-Oct-2022;5;0;-5
PH 9465;242206526575;14-Oct-2022;5;0;-5
PH 9465;242206526576;14-Oct-2022;5;0;-5
PH 9465;242206526670;14-Oct-2022;5;0;-5
PH 9465;242206526665;24-Oct-2022;5;0;-5
PH 9465;242206526666;24-Oct-2022;5;0;-5
PH 9465;242206526667;24-Oct-2022;5;0;-5
PH 9465;242206526668;24-Oct-2022;5;0;-5
PH 9465;242206526672;24-Oct-2022;5;0;-5
PH 9465;242206526649;26-Oct-2022;8;0;-8
PH 9465;242206526650;26-Oct-2022;8;0;-8
PH 9465;242206526651;26-Oct-2022;8;0;-8
PH 9465;242206526652;26-Oct-2022;8;0;-8
PH 9465;242206526681;26-Oct-2022;8;0;-8
PH 9465;242206526682;26-Oct-2022;8;0;-8
PH 9465;242206526683;26-Oct-2022;8;0;-8
PH 9465;242206526684;26-Oct-2022;8;0;-8
PH 9465;242206526625;7-Nov-2022;2;0;-2
PH 9465;242206526628;7-Nov-2022;2;0;-2
PH 9465;242206526621;10-Nov-2022;8;0;-8
PH 9465;242206526622;10-Nov-2022;8;0;-8
PH 9465;242206526623;10-Nov-2022;8;0;-8
PH 9465;242206526624;10-Nov-2022;8;0;-8
PH 9465;242206526657;10-Nov-2022;8;0;-8
PH 9465;242206526658;10-Nov-2022;8;0;-8
PH 9465;242206526659;10-Nov-2022;8;0;-8
PH 9465;242206526660;10-Nov-2022;8;0;-8
PH 9465;242206526597;23-Nov-2022;5;0;-5
PH 9465;242206526609;23-Nov-2022;5;0;-5
PH 9465;242206526610;23-Nov-2022;5;0;-5
PH 9465;242206526611;23-Nov-2022;5;0;-5
PH 9465;242206526612;23-Nov-2022;5;0;-5
PH 9465;242206526598;25-Nov-2022;1;0;-1
PH 9465;242112500519;28-Nov-2022;5;0;-5
PH 9465;242112500520;28-Nov-2022;5;0;-5
PH 9465;242112500521;28-Nov-2022;5;0;-5
PH 9465;242112500522;28-Nov-2022;5;0;-5
PH 9465;242206526635;28-Nov-2022;5;0;-5
PH 9465;242206526653;29-Nov-2022;4;0;-4
PH 9465;242206526654;29-Nov-2022;4;0;-4
PH 9465;242206526655;29-Nov-2022;4;0;-4
PH 9465;242206526656;29-Nov-2022;4;0;-4
PH 9465;242112500531;2-Dic-2022;2;0;-2
PH 9465;242112500534;2-Dic-2022;2;0;-2
PH 9465;242206526661;2-Dic-2022;4;0;-4
PH 9465;242206526662;2-Dic-2022;4;0;-4
PH 9465;242206526663;2-Dic-2022;4;0;-4
PH 9465;242206526664;2-Dic-2022;4;0;-4
PH 9465;242112500603;12-Dic-2022;4;0;-4
PH 9465;242112500604;12-Dic-2022;4;0;-4
PH 9465;242112500605;12-Dic-2022;4;0;-4
PH 9465;242112500606;12-Dic-2022;4;0;-4
PH 9465;242112500532;13-Dic-2022;3;0;-3
PH 9465;242112500533;13-Dic-2022;3;0;-3
PH 9465;242206526634;13-Dic-2022;3;0;-3
PH 9465;242206526685;14-Dic-2022;1;0;-1
PH 9465;242206526617;15-Dic-2022;1;0;-1
PH 9465;242206526590;9-Ene-2023;1;0;-1
PH 9465;242206526618;30-Dic-2022;2;0;-2
PH 9465;242206526619;30-Dic-2022;2;0;-2
PH 9465;242206526591;12-Ene-2023;1;0;-1
PH 9465;242206526836;25-Ene-2023;8;0;-8
PH 9465;242206526829;25-Ene-2023;8;0;-8
PH 9465;242206526830;25-Ene-2023;8;0;-8
PH 9465;242206526831;25-Ene-2023;8;0;-8
PH 9465;242206526832;25-Ene-2023;8;0;-8
PH 9465;242206526833;25-Ene-2023;8;0;-8
PH 9465;242206526834;25-Ene-2023;8;0;-8
PH 9465;242206526835;25-Ene-2023;8;0;-8
PH 9465;242206526851;27-Ene-2023;5;0;-5
PH 9465;242206526850;27-Ene-2023;5;0;-5
PH 9465;242206526852;27-Ene-2023;5;0;-5
PH 9465;242206526859;27-Ene-2023;5;0;-5
PH 9465;242206526849;27-Ene-2023;5;0;-5
PH 9465;242206526580;30-Ene-2023;4;0;-4
PH 9465;242206526579;30-Ene-2023;4;0;-4
PH 9465;242206526578;30-Ene-2023;4;0;-4
PH 9465;242206526577;30-Ene-2023;4;0;-4
PH 9465;242206526860;1-Feb-2023;3;0;-3
PH 9465;242206526858;1-Feb-2023;3;0;-3
PH 9465;242206526857;1-Feb-2023;3;0;-3
PH 9478;342108508837;12-Ene-2022;10;0;-10
PH 9478;342108508839;12-Ene-2022;10;0;-10
PH 9478;342108508853;12-Ene-2022;10;0;-10
PH 9478;342108508854;12-Ene-2022;10;0;-10
PH 9478;342108508855;12-Ene-2022;10;0;-10
PH 9478;342108508856;12-Ene-2022;10;0;-10
PH 9478;342108508873;12-Ene-2022;10;0;-10
PH 9478;342108508874;12-Ene-2022;10;0;-10
PH 9478;342108508875;12-Ene-2022;10;0;-10
PH 9478;342108508876;12-Ene-2022;10;0;-10
PH 9478;342108508865;8-Feb-2022;9;0;-9
PH 9478;342108508877;8-Feb-2022;9;0;-9
PH 9478;342108508878;8-Feb-2022;9;0;-9
PH 9478;342108508879;8-Feb-2022;9;0;-9
PH 9478;342108508880;8-Feb-2022;9;0;-9
PH 9478;342108508881;8-Feb-2022;9;0;-9
PH 9478;342108508882;8-Feb-2022;9;0;-9
PH 9478;342108508883;8-Feb-2022;9;0;-9
PH 9478;342108508884;8-Feb-2022;9;0;-9
PH 9478;342108508849;8-Feb-2022;4;0;-4
PH 9478;342108508850;8-Feb-2022;4;0;-4
PH 9478;342108508851;8-Feb-2022;4;0;-4
PH 9478;342108508852;8-Feb-2022;4;0;-4
PH 9478;342108508868;15-Feb-2022;1;0;-1
PH 9478;342108508864;15-Feb-2022;2;0;-2
PH 9478;342108508867;15-Feb-2022;2;0;-2
PH 9478;342108508863;16-Feb-2022;1;0;-1
PH 9478;342108508857;8-Mar-2022;4;0;-4
PH 9478;342108508858;8-Mar-2022;4;0;-4
PH 9478;342108508859;8-Mar-2022;4;0;-4
PH 9478;342108508860;8-Mar-2022;4;0;-4
PH 9478;342108508812;31-Mar-2022;1;0;-1
PH 9478;342108508773;4-Abr-2022;12;0;-12
PH 9478;342108508774;4-Abr-2022;12;0;-12
PH 9478;342108508775;4-Abr-2022;12;0;-12
PH 9478;342108508776;4-Abr-2022;12;0;-12
PH 9478;342108508781;4-Abr-2022;12;0;-12
PH 9478;342108508782;4-Abr-2022;12;0;-12
PH 9478;342108508783;4-Abr-2022;12;0;-12
PH 9478;342108508784;4-Abr-2022;12;0;-12
PH 9478;342108508813;4-Abr-2022;12;0;-12
PH 9478;342108508814;4-Abr-2022;12;0;-12
PH 9478;342108508815;4-Abr-2022;12;0;-12
PH 9478;342108508816;4-Abr-2022;12;0;-12
PH 9478;342108508777;30-Jun-2022;40;0;-40
PH 9478;342108508778;30-Jun-2022;40;0;-40
PH 9478;342108508779;30-Jun-2022;40;0;-40
PH 9478;342108508780;30-Jun-2022;40;0;-40
PH 9478;342108508789;30-Jun-2022;40;0;-40
PH 9478;342108508790;30-Jun-2022;40;0;-40
PH 9478;342108508791;30-Jun-2022;40;0;-40
PH 9478;342108508792;30-Jun-2022;40;0;-40
PH 9478;342108508793;30-Jun-2022;40;0;-40
PH 9478;342108508794;30-Jun-2022;40;0;-40
PH 9478;342108508795;30-Jun-2022;40;0;-40
PH 9478;342108508796;30-Jun-2022;40;0;-40
PH 9478;342108508797;30-Jun-2022;40;0;-40
PH 9478;342108508798;30-Jun-2022;40;0;-40
PH 9478;342108508799;30-Jun-2022;40;0;-40
PH 9478;342108508800;30-Jun-2022;40;0;-40
PH 9478;342108508801;30-Jun-2022;40;0;-40
PH 9478;342108508802;30-Jun-2022;40;0;-40
PH 9478;342108508803;30-Jun-2022;40;0;-40
PH 9478;342108508804;30-Jun-2022;40;0;-40
PH 9478;342108508805;30-Jun-2022;40;0;-40
PH 9478;342108508806;30-Jun-2022;40;0;-40
PH 9478;342108508807;30-Jun-2022;40;0;-40
PH 9478;342108508808;30-Jun-2022;40;0;-40
PH 9478;342108508817;30-Jun-2022;40;0;-40
PH 9478;342108508818;30-Jun-2022;40;0;-40
PH 9478;342108508819;30-Jun-2022;40;0;-40
PH 9478;342108508820;30-Jun-2022;40;0;-40
PH 9478;342108508821;30-Jun-2022;40;0;-40
PH 9478;342108508822;30-Jun-2022;40;0;-40
PH 9478;342108508823;30-Jun-2022;40;0;-40
PH 9478;342108508824;30-Jun-2022;40;0;-40
PH 9478;342108508833;30-Jun-2022;40;0;-40
PH 9478;342108508834;30-Jun-2022;40;0;-40
PH 9478;342108508835;30-Jun-2022;40;0;-40
PH 9478;342108508836;30-Jun-2022;40;0;-40
PH 9478;342108508841;30-Jun-2022;40;0;-40
PH 9478;342108508842;30-Jun-2022;40;0;-40
PH 9478;342108508843;30-Jun-2022;40;0;-40
PH 9478;342108508844;30-Jun-2022;40;0;-40
PH 9478;342209501472;20-Ene-2023;1;0;-1
PH 9478;342206500833;23-Sep-2022;107;0;-107
PH 9478;342206500834;23-Sep-2022;107;0;-107
PH 9478;342206500835;23-Sep-2022;107;0;-107
PH 9478;342206500836;23-Sep-2022;107;0;-107
PH 9478;342206500837;23-Sep-2022;107;0;-107
PH 9478;342206500838;23-Sep-2022;107;0;-107
PH 9478;342206500839;23-Sep-2022;107;0;-107
PH 9478;342206500840;23-Sep-2022;107;0;-107
PH 9478;342206500841;23-Sep-2022;107;0;-107
PH 9478;342206500842;23-Sep-2022;107;0;-107
PH 9478;342206500843;23-Sep-2022;107;0;-107
PH 9478;342206500844;23-Sep-2022;107;0;-107
PH 9478;342206500845;23-Sep-2022;107;0;-107
PH 9478;342206500846;23-Sep-2022;107;0;-107
PH 9478;342206500847;23-Sep-2022;107;0;-107
PH 9478;342206500848;23-Sep-2022;107;0;-107
PH 9478;342206500849;23-Sep-2022;107;0;-107
PH 9478;342206500850;23-Sep-2022;107;0;-107
PH 9478;342206500851;23-Sep-2022;107;0;-107
PH 9478;342206500852;23-Sep-2022;107;0;-107
PH 9478;342206500853;23-Sep-2022;107;0;-107
PH 9478;342206500854;23-Sep-2022;107;0;-107
PH 9478;342206500855;23-Sep-2022;107;0;-107
PH 9478;342206500856;23-Sep-2022;107;0;-107
PH 9478;342206500857;23-Sep-2022;107;0;-107
PH 9478;342206500858;23-Sep-2022;107;0;-107
PH 9478;342206500859;23-Sep-2022;107;0;-107
PH 9478;342206500860;23-Sep-2022;107;0;-107
PH 9478;342206500861;23-Sep-2022;107;0;-107
PH 9478;342206500862;23-Sep-2022;107;0;-107
PH 9478;342206500863;23-Sep-2022;107;0;-107
PH 9478;342206500864;23-Sep-2022;107;0;-107
PH 9478;342206500865;23-Sep-2022;107;0;-107
PH 9478;342206500866;23-Sep-2022;107;0;-107
PH 9478;342206500867;23-Sep-2022;107;0;-107
PH 9478;342206500868;23-Sep-2022;107;0;-107
PH 9478;342206500869;23-Sep-2022;107;0;-107
PH 9478;342206500870;23-Sep-2022;107;0;-107
PH 9478;342206500871;23-Sep-2022;107;0;-107
PH 9478;342206500872;23-Sep-2022;107;0;-107
PH 9478;342206500873;23-Sep-2022;107;0;-107
PH 9478;342206500874;23-Sep-2022;107;0;-107
PH 9478;342206500875;23-Sep-2022;107;0;-107
PH 9478;342206500876;23-Sep-2022;107;0;-107
PH 9478;342206500877;23-Sep-2022;107;0;-107
PH 9478;342206500878;23-Sep-2022;107;0;-107
PH 9478;342206500879;23-Sep-2022;107;0;-107
PH 9478;342206500880;23-Sep-2022;107;0;-107
PH 9478;342206500881;23-Sep-2022;107;0;-107
PH 9478;342206500882;23-Sep-2022;107;0;-107
PH 9478;342206500883;23-Sep-2022;107;0;-107
PH 9478;342206500884;23-Sep-2022;107;0;-107
PH 9478;342206500885;23-Sep-2022;107;0;-107
PH 9478;342206500886;23-Sep-2022;107;0;-107
PH 9478;342206500887;23-Sep-2022;107;0;-107
PH 9478;342206500888;23-Sep-2022;107;0;-107
PH 9478;342206500889;23-Sep-2022;107;0;-107
PH 9478;342206500890;23-Sep-2022;107;0;-107
PH 9478;342206500891;23-Sep-2022;107;0;-107
PH 9478;342206500892;23-Sep-2022;107;0;-107
PH 9478;342206500893;23-Sep-2022;107;0;-107
PH 9478;342206500894;23-Sep-2022;107;0;-107
PH 9478;342206500895;23-Sep-2022;107;0;-107
PH 9478;342206500896;23-Sep-2022;107;0;-107
PH 9478;342206500901;23-Sep-2022;107;0;-107
PH 9478;342206500902;23-Sep-2022;107;0;-107
PH 9478;342206500903;23-Sep-2022;107;0;-107
PH 9478;342206500904;23-Sep-2022;107;0;-107
PH 9478;342206500905;23-Sep-2022;107;0;-107
PH 9478;342206500906;23-Sep-2022;107;0;-107
PH 9478;342206500907;23-Sep-2022;107;0;-107
PH 9478;342206500908;23-Sep-2022;107;0;-107
PH 9478;342206500909;23-Sep-2022;107;0;-107
PH 9478;342206500910;23-Sep-2022;107;0;-107
PH 9478;342206500912;23-Sep-2022;107;0;-107
PH 9478;342206500913;23-Sep-2022;107;0;-107
PH 9478;342206500914;23-Sep-2022;107;0;-107
PH 9478;342206500915;23-Sep-2022;107;0;-107
PH 9478;342206500916;23-Sep-2022;107;0;-107
PH 9478;342206500917;23-Sep-2022;107;0;-107
PH 9478;342206500918;23-Sep-2022;107;0;-107
PH 9478;342206500919;23-Sep-2022;107;0;-107
PH 9478;342206500920;23-Sep-2022;107;0;-107
PH 9478;342206500921;23-Sep-2022;107;0;-107
PH 9478;342206500922;23-Sep-2022;107;0;-107
PH 9478;342206500923;23-Sep-2022;107;0;-107
PH 9478;342206500924;23-Sep-2022;107;0;-107
PH 9478;342206500925;23-Sep-2022;107;0;-107
PH 9478;342206500926;23-Sep-2022;107;0;-107
PH 9478;342206500927;23-Sep-2022;107;0;-107
PH 9478;342206500928;23-Sep-2022;107;0;-107
PH 9478;342206500929;23-Sep-2022;107;0;-107
PH 9478;342206500930;23-Sep-2022;107;0;-107
PH 9478;342206500931;23-Sep-2022;107;0;-107
PH 9478;342206500932;23-Sep-2022;107;0;-107
PH 9478;342206500933;23-Sep-2022;107;0;-107
PH 9478;342206500934;23-Sep-2022;107;0;-107
PH 9478;342206500935;23-Sep-2022;107;0;-107
PH 9478;342206500936;23-Sep-2022;107;0;-107
PH 9478;342206500937;23-Sep-2022;107;0;-107
PH 9478;342206500938;23-Sep-2022;107;0;-107
PH 9478;342206500939;23-Sep-2022;107;0;-107
PH 9478;342206500940;23-Sep-2022;107;0;-107
PH 9478;342206500941;23-Sep-2022;107;0;-107
PH 9478;342206500942;23-Sep-2022;107;0;-107
PH 9478;342206500943;23-Sep-2022;107;0;-107
PH 9478;342206500944;23-Sep-2022;107;0;-107
PH 9478;342209501479;14-Nov-2022;2;0;-2
PH 9478;342209501496;14-Nov-2022;2;0;-2
PH 9478;342209501482;18-Nov-2022;1;0;-1
PH 9478;342209501481;25-Nov-2022;5;0;-5
PH 9478;342209501503;25-Nov-2022;5;0;-5
PH 9478;342209501504;25-Nov-2022;5;0;-5
PH 9478;342209501505;25-Nov-2022;5;0;-5
PH 9478;342209501506;25-Nov-2022;5;0;-5
PH 9478;342209501489;5-Dic-2022;1;0;-1
PH 9478;342209501483;13-Dic-2022;2;0;-2
PH 9478;342209501486;13-Dic-2022;2;0;-2
PH 9478;342209501484;14-Dic-2022;1;0;-1
PH 9478;342209501500;15-Dic-2022;1;0;-1
PH 9478;342209501502;22-Dic-2022;1;0;-1
PH 9485;341805501165;17-Dic-2018;4;0;-4
PH 9485;341805501166;17-Dic-2018;4;0;-4
PH 9485;341805501167;17-Dic-2018;4;0;-4
PH 9485;341805501168;17-Dic-2018;4;0;-4
PH 9485;341805501161;18-Dic-2018;2;0;-2
PH 9485;341805501164;18-Dic-2018;2;0;-2
PH 9485;341805501172;26-Dic-2018;1;0;-1
PH 9485;341805501080;2-Ene-2019;1;0;-1
PH 9485;341805501160;8-Ene-2019;1;0;-1
PH 9485;341805501149;9-Ene-2019;2;0;-2
PH 9485;341805501152;9-Ene-2019;2;0;-2
PH 9485;341805501069;10-Ene-2019;4;0;-4
PH 9485;341805501070;10-Ene-2019;4;0;-4
PH 9485;341805501071;10-Ene-2019;4;0;-4
PH 9485;341805501072;10-Ene-2019;4;0;-4
PH 9485;341805501062;15-Ene-2019;10;0;-10
PH 9485;341805501063;15-Ene-2019;10;0;-10
PH 9485;341805501133;15-Ene-2019;10;0;-10
PH 9485;341805501134;15-Ene-2019;10;0;-10
PH 9485;341805501135;15-Ene-2019;10;0;-10
PH 9485;341805501136;15-Ene-2019;10;0;-10
PH 9485;341805501137;15-Ene-2019;10;0;-10
PH 9485;341805501138;15-Ene-2019;10;0;-10
PH 9485;341805501139;15-Ene-2019;10;0;-10
PH 9485;341805501140;15-Ene-2019;10;0;-10
PH 9485;341805501064;15-Ene-2019;5;0;-5
PH 9485;341805501129;15-Ene-2019;5;0;-5
PH 9485;341805501130;15-Ene-2019;5;0;-5
PH 9485;341805501131;15-Ene-2019;5;0;-5
PH 9485;341805501132;15-Ene-2019;5;0;-5
PH 9485;341810504725;16-Ene-2019;15;0;-15
PH 9485;341810504726;16-Ene-2019;15;0;-15
PH 9485;341810504727;16-Ene-2019;15;0;-15
PH 9485;341810504729;16-Ene-2019;15;0;-15
PH 9485;341810504730;16-Ene-2019;15;0;-15
PH 9485;341810504731;16-Ene-2019;15;0;-15
PH 9485;341810504732;16-Ene-2019;15;0;-15
PH 9485;341810504733;16-Ene-2019;15;0;-15
PH 9485;341810504734;16-Ene-2019;15;0;-15
PH 9485;341810504735;16-Ene-2019;15;0;-15
PH 9485;341810504736;16-Ene-2019;15;0;-15
PH 9485;341810504737;16-Ene-2019;15;0;-15
PH 9485;341810504738;16-Ene-2019;15;0;-15
PH 9485;341810504739;16-Ene-2019;15;0;-15
PH 9485;341810504740;16-Ene-2019;15;0;-15
PH 9485;341810504669;21-Ene-2019;4;0;-4
PH 9485;341810504670;21-Ene-2019;4;0;-4
PH 9485;341810504671;21-Ene-2019;4;0;-4
PH 9485;341810504672;21-Ene-2019;4;0;-4
PH 9485;341810504645;23-Ene-2019;10;0;-10
PH 9485;341810504646;23-Ene-2019;10;0;-10
PH 9485;341810504647;23-Ene-2019;10;0;-10
PH 9485;341810504648;23-Ene-2019;10;0;-10
PH 9485;341810504657;23-Ene-2019;10;0;-10
PH 9485;341810504659;23-Ene-2019;10;0;-10
PH 9485;341810504709;23-Ene-2019;10;0;-10
PH 9485;341810504710;23-Ene-2019;10;0;-10
PH 9485;341810504711;23-Ene-2019;10;0;-10
PH 9485;341810504712;23-Ene-2019;10;0;-10
PH 9485;341810504705;24-Ene-2019;4;0;-4
PH 9485;341810504706;24-Ene-2019;4;0;-4
PH 9485;341810504707;24-Ene-2019;4;0;-4
PH 9485;341810504708;24-Ene-2019;4;0;-4
PH 9485;341810504651;28-Ene-2019;2;0;-2
PH 9485;341810504652;28-Ene-2019;2;0;-2
PH 9485;341810504649;29-Ene-2019;1;0;-1
PH 9485;341810504641;31-Ene-2019;2;0;-2
PH 9485;341810504642;31-Ene-2019;2;0;-2
PH 9485;341810504701;31-Ene-2019;4;0;-4
PH 9485;341810504702;31-Ene-2019;4;0;-4
PH 9485;341810504703;31-Ene-2019;4;0;-4
PH 9485;341810504704;31-Ene-2019;4;0;-4
PH 9485;341810504634;1-Feb-2019;1;0;-1
PH 9485;341805501293;4-Feb-2019;4;0;-4
PH 9485;341805501294;4-Feb-2019;4;0;-4
PH 9485;341805501295;4-Feb-2019;4;0;-4
PH 9485;341805501296;4-Feb-2019;4;0;-4
PH 9485;341805501305;5-Feb-2019;3;0;-3
PH 9485;341805501306;5-Feb-2019;3;0;-3
PH 9485;341805501308;5-Feb-2019;3;0;-3
PH 9485;341805501365;12-Feb-2019;1;0;-1
PH 9485;341805501325;4-Mar-2019;4;0;-4
PH 9485;341805501326;4-Mar-2019;4;0;-4
PH 9485;341805501327;4-Mar-2019;4;0;-4
PH 9485;341805501328;4-Mar-2019;4;0;-4
PH 9485;341805501257;11-Mar-2019;8;0;-8
PH 9485;341805501258;11-Mar-2019;8;0;-8
PH 9485;341805501259;11-Mar-2019;8;0;-8
PH 9485;341805501260;11-Mar-2019;8;0;-8
PH 9485;341805501317;11-Mar-2019;8;0;-8
PH 9485;341805501318;11-Mar-2019;8;0;-8
PH 9485;341805501319;11-Mar-2019;8;0;-8
PH 9485;341805501320;11-Mar-2019;8;0;-8
PH 9485;341805501254;14-Mar-2019;1;0;-1
PH 9485;341809503049;27-Mar-2019;4;0;-4
PH 9485;341809503050;27-Mar-2019;4;0;-4
PH 9485;341809503051;27-Mar-2019;4;0;-4
PH 9485;341809503052;27-Mar-2019;4;0;-4
PH 9485;341809502973;29-Mar-2019;4;0;-4
PH 9485;341809502974;29-Mar-2019;4;0;-4
PH 9485;341809502975;29-Mar-2019;4;0;-4
PH 9485;341809502976;29-Mar-2019;4;0;-4
PH 9485;341809502984;3-Abr-2019;2;0;-2
PH 9485;341809502985;3-Abr-2019;2;0;-2
PH 9485;341809503057;8-Abr-2019;4;0;-4
PH 9485;341809503058;8-Abr-2019;4;0;-4
PH 9485;341809503059;8-Abr-2019;4;0;-4
PH 9485;341809503060;8-Abr-2019;4;0;-4
PH 9485;341809502967;8-Abr-2019;1;0;-1
PH 9485;341809503053;9-Abr-2019;3;0;-3
PH 9485;341809503054;9-Abr-2019;3;0;-3
PH 9485;341809503056;9-Abr-2019;3;0;-3
PH 9485;341809502965;10-Abr-2019;1;0;-1
